2024-12-15 20:57:42: Acceleration=-0.9, -0.37, -9.76, 0.21, 0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.808389266337262, Status is Normal 
2024-12-15 20:57:42: Acceleration=-0.92, -0.56, -9.72, 0.01, -0.15, -0.05, Velocity is: 0.0, acc_detect_accident is 9.779488739192862, Status is Normal 
2024-12-15 20:57:42: Acceleration=-1.09, -0.22, -9.73, 0.15, 0.19, 0.0, Velocity is: 0.0, acc_detect_accident is 9.793334467891926, Status is Normal 
2024-12-15 20:57:42: Acceleration=-1.05, -0.35, -9.74, 0.0, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80268330611573, Status is Normal 
2024-12-15 20:57:42: Acceleration=-1.01, -0.34, -9.77, 0.01, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.827949938822439, Status is Normal 
2024-12-15 20:57:42: Acceleration=-1.01, -0.26, -9.61, -0.09, 0.29, -0.04, Velocity is: 0.0, acc_detect_accident is 9.666426433796515, Status is Normal 
2024-12-15 20:57:42: Acceleration=-1.21, -0.2, -9.73, -0.2, 0.17, 0.01, Velocity is: 0.0, acc_detect_accident is 9.806987304978017, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.05, -0.29, -9.71, 0.07, 0.06, -0.02, Velocity is: 0.0, acc_detect_accident is 9.77091090942907, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.25, -0.33, -9.62, -0.2, 0.05, 0.11, Velocity is: 0.0, acc_detect_accident is 9.706482370045288, Status is Normal 
2024-12-15 20:57:43: Acceleration=-0.86, -0.65, -9.73, -0.16, -0.14, 0.0, Velocity is: 0.0, acc_detect_accident is 9.789535229008576, Status is Normal 
2024-12-15 20:57:43: Acceleration=-0.98, -0.54, -9.68, 0.0, -0.02, 0.01, Velocity is: 0.0, acc_detect_accident is 9.744454833391142, Status is Normal 
2024-12-15 20:57:43: Acceleration=-0.99, -0.58, -9.79, 0.03, -0.18, -0.05, Velocity is: 0.0, acc_detect_accident is 9.857007659528321, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.01, -0.69, -9.81, -0.01, -0.32, 0.04, Velocity is: 0.0, acc_detect_accident is 9.885964798642568, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.11, -0.09, -9.71, -0.13, 0.34, 0.0, Velocity is: 0.0, acc_detect_accident is 9.77365335992637, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.14, -0.35, -9.7, 0.26, -0.06, -0.07, Velocity is: 0.0, acc_detect_accident is 9.773029213094576, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.0, -0.54, -9.73, -0.09, -0.19, -0.01, Velocity is: 0.0, acc_detect_accident is 9.796147201833996, Status is Normal 
2024-12-15 20:57:43: Acceleration=-1.26, -0.45, -9.7, 0.09, -0.03, -0.04, Velocity is: 0.0, acc_detect_accident is 9.79183843820965, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.32, -0.43, -9.69, -0.03, -0.02, 0.0, Velocity is: 0.0, acc_detect_accident is 9.788942741685641, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.07, -0.49, -9.64, -0.03, -0.07, 0.09, Velocity is: 0.0, acc_detect_accident is 9.711570418835462, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.05, -0.2, -9.71, -0.02, 0.21, 0.03, Velocity is: 0.0, acc_detect_accident is 9.768653950263568, Status is Normal 
2024-12-15 20:57:44: Acceleration=-0.73, -0.44, -9.87, 0.15, 0.12, 0.07, Velocity is: 0.0, acc_detect_accident is 9.906735082760616, Status is Normal 
2024-12-15 20:57:44: Acceleration=-0.77, -0.73, -9.78, 0.05, -0.34, 0.0, Velocity is: 0.0, acc_detect_accident is 9.837387864672205, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.04, -0.37, -9.74, 0.07, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.802351758634252, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.17, -0.49, -9.74, 0.12, -0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.822250251342613, Status is Normal 
2024-12-15 20:57:44: Acceleration=-0.96, -0.1, -9.71, 0.05, 0.3, 0.02, Velocity is: 0.0, acc_detect_accident is 9.757853247513001, Status is Normal 
2024-12-15 20:57:44: Acceleration=-1.01, -0.01, -9.76, 0.0, 0.35, -0.01, Velocity is: 0.0, acc_detect_accident is 9.812125152075874, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.21, -0.72, -9.73, -0.19, -0.36, 0.01, Velocity is: 0.0, acc_detect_accident is 9.831347822145243, Status is Normal 
2024-12-15 20:57:45: Acceleration=-0.78, -0.31, -9.71, -0.02, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.746209519602994, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.11, -0.48, -9.74, -0.09, -0.1, 0.0, Velocity is: 0.0, acc_detect_accident is 9.814789860205872, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.1, -0.43, -9.72, 0.0, 0.02, -0.03, Velocity is: 0.0, acc_detect_accident is 9.791491204101652, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.17, -0.14, -9.73, 0.02, 0.23, -0.05, Velocity is: 0.0, acc_detect_accident is 9.80109177591966, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.01, -0.1, -9.76, 0.04, 0.36, 0.06, Velocity is: 0.0, acc_detect_accident is 9.812629616978315, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.04, -0.06, -9.72, -0.26, 0.1, 0.08, Velocity is: 0.0, acc_detect_accident is 9.775663660335292, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.16, -0.96, -9.72, 0.16, -0.33, -0.29, Velocity is: 0.0, acc_detect_accident is 9.835934119340166, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.07, -0.45, -9.76, 0.09, -0.21, 0.05, Velocity is: 0.0, acc_detect_accident is 9.82878425849301, Status is Normal 
2024-12-15 20:57:45: Acceleration=-1.28, -0.3, -9.71, -0.26, 0.06, 0.03, Velocity is: 0.0, acc_detect_accident is 9.798596838323332, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.98, -0.49, -9.73, 0.03, -0.13, 0.0, Velocity is: 0.0, acc_detect_accident is 9.791496310574805, Status is Normal 
2024-12-15 20:57:46: Acceleration=-1.16, -0.39, -9.72, -0.14, -0.03, 0.02, Velocity is: 0.0, acc_detect_accident is 9.796739253445505, Status is Normal 
2024-12-15 20:57:46: Acceleration=-1.08, -0.43, -9.78, -0.06, -0.06, -0.04, Velocity is: 0.0, acc_detect_accident is 9.84884257159185, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.88, -0.58, -9.71, 0.13, -0.21, 0.03, Velocity is: 0.0, acc_detect_accident is 9.767031278745861, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.96, -0.51, -9.77, 0.05, -0.13, -0.03, Velocity is: 0.0, acc_detect_accident is 9.830289924513925, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.98, -0.42, -9.73, 0.03, -0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.7882429475366, Status is Normal 
2024-12-15 20:57:46: Acceleration=-1.02, -0.4, -9.75, 0.04, 0.04, -0.01, Velocity is: 0.0, acc_detect_accident is 9.81136585802405, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.86, -0.43, -9.73, 0.16, -0.05, 0.0, Velocity is: 0.0, acc_detect_accident is 9.777392290380908, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.98, -0.33, -9.75, 0.04, 0.04, 0.0, Velocity is: 0.0, acc_detect_accident is 9.80468255477963, Status is Normal 
2024-12-15 20:57:46: Acceleration=-0.9, -0.32, -9.82, 0.11, 0.04, -0.07, Velocity is: 0.0, acc_detect_accident is 9.866346841663333, Status is Normal 
2024-12-15 20:57:47: Acceleration=-1.11, -0.5, -9.73, -0.09, -0.12, 0.01, Velocity is: 0.0, acc_detect_accident is 9.805865591573241, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.8, -0.33, -9.75, -0.08, 0.16, -0.01, Velocity is: 0.0, acc_detect_accident is 9.788329786025805, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.96, -0.23, -9.77, 0.05, 0.12, -0.02, Velocity is: 0.0, acc_detect_accident is 9.819745414215177, Status is Normal 
2024-12-15 20:57:47: Acceleration=-1.06, -0.26, -9.61, -0.04, 0.09, 0.12, Velocity is: 0.0, acc_detect_accident is 9.671778533444611, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.88, -0.29, -9.8, 0.13, 0.05, -0.05, Velocity is: 0.0, acc_detect_accident is 9.84370357131908, Status is Normal 
2024-12-15 20:57:47: Acceleration=-1.17, -0.45, -9.72, -0.25, -0.13, -0.14, Velocity is: 0.0, acc_detect_accident is 9.80049998724555, Status is Normal 
2024-12-15 20:57:47: Acceleration=-1.26, -0.44, -9.65, -0.23, -0.09, 0.08, Velocity is: 0.0, acc_detect_accident is 9.74185300648701, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.71, -0.54, -9.77, 0.65, -0.01, -0.06, Velocity is: 0.0, acc_detect_accident is 9.81063708430803, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.84, -0.24, -9.61, 0.88, -0.08, 0.15, Velocity is: 0.0, acc_detect_accident is 9.649626935793943, Status is Normal 
2024-12-15 20:57:47: Acceleration=-0.77, -0.18, -9.73, 0.26, 0.16, 0.0, Velocity is: 0.0, acc_detect_accident is 9.762079696458128, Status is Normal 
2024-12-15 20:57:48: Acceleration=-1.25, -0.62, -9.53, -0.28, -0.24, -0.05, Velocity is: 0.0, acc_detect_accident is 9.631604227749394, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.85, -0.79, -9.77, 0.08, -0.33, 0.06, Velocity is: 0.0, acc_detect_accident is 9.83867369110288, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.97, -0.79, -9.75, 0.05, -0.36, -0.01, Velocity is: 0.0, acc_detect_accident is 9.829928789162208, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.83, -0.62, -9.71, 0.01, -0.14, 0.04, Velocity is: 0.0, acc_detect_accident is 9.76511136649245, Status is Normal 
2024-12-15 20:57:48: Acceleration=-1.16, -0.32, -9.82, 0.0, 0.12, 0.03, Velocity is: 0.0, acc_detect_accident is 9.893452380236132, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.99, -0.39, -9.74, -0.1, 0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.797948764920136, Status is Normal 
2024-12-15 20:57:48: Acceleration=-1.35, -0.17, -9.73, -0.02, 0.2, -0.06, Velocity is: 0.0, acc_detect_accident is 9.82467811177547, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.91, -0.13, -9.76, 0.0, 0.31, 0.03, Velocity is: 0.0, acc_detect_accident is 9.803193357268844, Status is Normal 
2024-12-15 20:57:48: Acceleration=-0.94, -0.32, -9.78, -0.06, 0.11, -0.01, Velocity is: 0.0, acc_detect_accident is 9.830279751868712, Status is Normal 
2024-12-15 20:57:48: Acceleration=-1.11, -0.26, -9.75, -0.08, 0.1, 0.0, Velocity is: 0.0, acc_detect_accident is 9.816425011173875, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.25, -0.48, -9.74, -0.23, -0.09, 0.0, Velocity is: 0.0, acc_detect_accident is 9.831607193129718, Status is Normal 
2024-12-15 20:57:49: Acceleration=-0.86, -0.37, -9.73, -0.22, 0.0, 0.04, Velocity is: 0.0, acc_detect_accident is 9.77493733995262, Status is Normal 
2024-12-15 20:57:49: Acceleration=-0.93, -0.38, -9.75, 0.08, 0.01, -0.01, Velocity is: 0.0, acc_detect_accident is 9.801622314698726, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.07, -0.29, -9.74, -0.05, 0.1, 0.0, Velocity is: 0.0, acc_detect_accident is 9.802887329761575, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.09, -0.22, -9.73, -0.24, 0.14, 0.0, Velocity is: 0.0, acc_detect_accident is 9.793334467891926, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.15, -0.25, -9.67, 0.18, 0.02, 0.04, Velocity is: 0.0, acc_detect_accident is 9.741350009110647, Status is Normal 
2024-12-15 20:57:49: Acceleration=-0.93, -0.31, -9.82, 0.18, 0.08, 0.0, Velocity is: 0.0, acc_detect_accident is 9.86880945200585, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.14, -0.29, -9.71, -0.13, 0.09, 0.03, Velocity is: 0.0, acc_detect_accident is 9.780991769754232, Status is Normal 
2024-12-15 20:57:49: Acceleration=-1.04, -0.66, -9.78, -0.02, -0.27, -0.04, Velocity is: 0.0, acc_detect_accident is 9.857261282932495, Status is Normal 
2024-12-15 20:57:49: Acceleration=-0.98, -0.53, -9.78, 0.09, -0.26, 0.0, Velocity is: 0.0, acc_detect_accident is 9.843256574934943, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.01, -0.58, -9.72, 0.05, -0.18, -0.01, Velocity is: 0.0, acc_detect_accident is 9.789530121512472, Status is Normal 
2024-12-15 20:57:50: Acceleration=-0.97, -0.58, -9.73, -0.03, -0.15, 0.0, Velocity is: 0.0, acc_detect_accident is 9.795417295858304, Status is Normal 
2024-12-15 20:57:50: Acceleration=-0.97, -0.3, -9.73, -0.04, 0.07, -0.01, Velocity is: 0.0, acc_detect_accident is 9.782831900835259, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.06, -0.45, -9.74, -0.07, -0.02, -0.01, Velocity is: 0.0, acc_detect_accident is 9.80783870177319, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.07, -0.22, -9.73, -0.04, 0.18, -0.01, Velocity is: 0.0, acc_detect_accident is 9.79112863770056, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.03, -0.25, -9.74, -0.05, 0.14, 0.0, Velocity is: 0.0, acc_detect_accident is 9.797499681041078, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.05, -0.28, -9.73, -0.01, 0.08, 0.0, Velocity is: 0.0, acc_detect_accident is 9.790495390939112, Status is Normal 
2024-12-15 20:57:50: Acceleration=-1.01, -0.27, -9.77, 0.02, 0.12, -0.01, Velocity is: 0.0, acc_detect_accident is 9.8257773229399, Status is Normal 
2024-12-15 20:57:50: Acceleration=-0.99, -0.45, -9.74, 0.03, -0.06, 0.0, Velocity is: 0.0, acc_detect_accident is 9.800520394346414, Status is Normal 
2024-12-15 20:57:51: Acceleration=-1.16, -0.3, -9.73, -0.13, 0.08, 0.01, Velocity is: 0.0, acc_detect_accident is 9.803494275002153, Status is Normal 
2024-12-15 20:57:51: Acceleration=-0.99, -0.42, -9.76, 0.2, 0.04, 0.01, Velocity is: 0.0, acc_detect_accident is 9.819068183896066, Status is Normal 
2024-12-15 20:57:51: Acceleration=-1.03, -0.09, -9.77, -0.08, 0.25, -0.04, Velocity is: 0.0, acc_detect_accident is 9.824555969610026, Status is Normal 
2024-12-15 20:57:51: Acceleration=-1.12, -0.03, -9.74, -0.1, 0.32, 0.0, Velocity is: 0.0, acc_detect_accident is 9.804228679503554, Status is Normal 
2024-12-15 20:57:51: Acceleration=-1.24, 0.13, -9.72, -0.21, 0.47, 0.02, Velocity is: 0.0, acc_detect_accident is 9.799637748406827, Status is Normal 
2024-12-15 20:57:51: Acceleration=-1.29, -0.37, -10.19, -0.26, -0.04, -0.44, Velocity is: 0.0, acc_detect_accident is 10.277991048838288, Status is Normal 
2024-12-15 20:57:51: Acceleration=-0.58, -0.53, -10.24, 0.44, -0.19, -0.5, Velocity is: 0.0, acc_detect_accident is 10.270097370521858, Status is Normal 
2024-12-15 20:57:51: Acceleration=0.4, -0.84, -10.0, 1.43, -0.51, -0.26, Velocity is: 0.0, acc_detect_accident is 10.043186745251727, Status is Normal 
2024-12-15 20:57:51: Acceleration=-0.62, 0.08, -10.69, 0.41, 0.41, -0.95, Velocity is: 0.0, acc_detect_accident is 10.708263164491242, Status is Normal 
2024-12-15 20:57:51: Acceleration=-0.98, -0.18, -8.99, 0.06, 0.15, 0.75, Velocity is: 0.0, acc_detect_accident is 9.045048369135458, Status is Normal 
2024-12-15 20:57:52: Acceleration=-0.37, -0.43, -8.99, -2.21, 0.53, -0.45, Velocity is: 0.0, acc_detect_accident is 9.00787988374623, Status is Normal 
2024-12-15 20:57:52: Acceleration=-2.22, 0.54, -9.44, -0.87, -0.39, -0.65, Velocity is: 0.0, acc_detect_accident is 9.71254858417707, Status is Normal 
2024-12-15 20:57:52: Acceleration=-0.21, -1.01, -9.03, 0.81, -0.67, 0.71, Velocity is: 0.0, acc_detect_accident is 9.088734785436309, Status is Normal 
2024-12-15 20:57:52: Acceleration=-1.13, 3.23, -6.11, -0.09, 3.57, 3.63, Velocity is: 0.0, acc_detect_accident is 7.002992217616696, Status is Normal 
2024-12-15 20:57:52: Acceleration=-1.52, 1.1, -11.32, -0.49, 1.44, -1.57, Velocity is: 0.0, acc_detect_accident is 11.47444116286279, Status is Normal 
2024-12-15 20:57:52: Acceleration=-0.61, 0.01, -10.65, 0.42, 0.35, -0.9, Velocity is: 0.0, acc_detect_accident is 10.667459866341192, Status is Normal 
2024-12-15 20:57:52: Acceleration=-1.45, -0.32, -8.77, -0.41, 0.01, 0.96, Velocity is: 0.0, acc_detect_accident is 8.8948187165338, Status is Normal 
2024-12-15 20:57:52: Acceleration=-2.43, -0.77, -8.86, -0.01, -0.01, -0.26, Velocity is: 0.3699408588409423, acc_detect_accident is 9.219403451417016, Status is Normal 
2024-12-15 20:57:52: Acceleration=-1.38, -0.59, -10.54, -0.84, 0.28, 0.91, Velocity is: 0.4939839717578887, acc_detect_accident is 10.646318612553355, Status is Normal 
2024-12-15 20:57:52: Acceleration=-1.02, 0.79, -9.8, 0.18, 0.71, 0.95, Velocity is: 0.5627205713381767, acc_detect_accident is 9.884558664907605, Status is Normal 
2024-12-15 20:57:53: Acceleration=-0.79, 1.41, -8.69, 0.68, 0.89, 3.22, Velocity is: 0.7744457879101027, acc_detect_accident is 8.839021439050818, Status is Normal 
2024-12-15 20:57:53: Acceleration=0.35, 0.96, -8.79, 0.25, -0.41, -1.0, Velocity is: 0.9735967868175557, acc_detect_accident is 8.849192053515393, Status is Normal 
2024-12-15 20:57:53: Acceleration=-3.62, -0.08, -9.99, 0.05, 0.16, -0.17, Velocity is: 1.193639709841921, acc_detect_accident is 10.625954074811354, Status is Normal 
2024-12-15 20:57:53: Acceleration=-3.15, -3.23, -11.56, -0.61, -0.46, -1.34, Velocity is: 1.2601501926382057, acc_detect_accident is 12.409230435446027, Status is Normal 
2024-12-15 20:57:53: Acceleration=0.59, -1.43, -7.72, -1.19, 2.54, -3.64, Velocity is: 1.199974641975615, acc_detect_accident is 7.873461754527039, Status is Normal 
2024-12-15 20:57:53: Acceleration=0.0, -0.72, -8.27, 0.07, -0.46, 2.23, Velocity is: 1.094022511556381, acc_detect_accident is 8.301283033362974, Status is Normal 
2024-12-15 20:57:53: Acceleration=-1.75, 0.36, -9.85, 0.76, 1.68, -0.12, Velocity is: 1.209484756018051, acc_detect_accident is 10.010724249523607, Status is Normal 
2024-12-15 20:57:53: Acceleration=-1.93, -0.42, -10.63, -0.79, -1.06, 1.45, Velocity is: 1.3034515729046485, acc_detect_accident is 10.811947095690027, Status is Normal 
2024-12-15 20:57:53: Acceleration=-1.29, -1.34, -8.61, 0.64, -0.13, 1.87, Velocity is: 1.4192038732286085, acc_detect_accident is 8.808620777397559, Status is Normal 
2024-12-15 20:57:53: Acceleration=-0.1, -0.56, -7.8, 1.0, 0.36, -0.54, Velocity is: 1.348243679567178, acc_detect_accident is 7.82071607974615, Status is Normal 
2024-12-15 20:57:54: Acceleration=-2.92, 1.2, -12.52, 0.61, -1.43, 1.09, Velocity is: 1.2408316057763498, acc_detect_accident is 12.911885997018405, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.97, 0.83, -18.44, 3.47, -3.18, 6.24, Velocity is: 1.0636964055482014, acc_detect_accident is 18.484139146846953, Status is Normal 
2024-12-15 20:57:54: Acceleration=-2.45, -2.22, -9.59, 0.41, -0.16, 0.55, Velocity is: 1.443449531275524, acc_detect_accident is 10.143914431815757, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.07, 0.61, -8.7, -0.37, 0.37, 1.24, Velocity is: 1.981894737124606, acc_detect_accident is 8.721639754082943, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.35, 1.03, -8.52, 0.28, -0.82, -1.31, Velocity is: 2.531522482653163, acc_detect_accident is 8.589167596455432, Status is Normal 
2024-12-15 20:57:54: Acceleration=-2.34, -0.28, -10.21, -0.84, 1.83, -3.24, Velocity is: 2.7276858634309336, acc_detect_accident is 10.478458856148647, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.23, -0.84, -10.05, -1.95, -1.54, -0.13, Velocity is: 2.338030953924609, acc_detect_accident is 10.087665735937131, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.33, -1.88, -8.52, 0.73, -1.53, 1.21, Velocity is: 2.0525227569237825, acc_detect_accident is 8.73119121311634, Status is Normal 
2024-12-15 20:57:54: Acceleration=-1.05, -1.31, -8.25, 0.01, -0.94, 1.49, Velocity is: 1.856148221082148, acc_detect_accident is 8.419091399907712, Status is Normal 
2024-12-15 20:57:54: Acceleration=-0.31, -3.26, -11.09, 0.77, -2.89, -1.35, Velocity is: 1.7959846526666465, acc_detect_accident is 11.563381858262746, Status is Normal 
2024-12-15 20:57:55: Acceleration=0.02, -1.99, -8.09, -1.29, -0.37, -0.79, Velocity is: 1.99468206493184, acc_detect_accident is 8.331182389072994, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.04, -0.73, -9.87, 0.06, -0.36, -0.13, Velocity is: 2.229986433704075, acc_detect_accident is 9.951452155338938, Status is Normal 
2024-12-15 20:57:55: Acceleration=-0.45, -1.24, -9.75, -0.58, -0.7, -0.1, Velocity is: 2.3985828588931937, acc_detect_accident is 9.838831231401421, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.38, -0.69, -9.72, 0.11, -0.22, 0.0, Velocity is: 2.4955764157505724, acc_detect_accident is 9.84169192771243, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.22, -0.34, -9.72, -0.09, 0.06, 0.01, Velocity is: 2.4524915783939765, acc_detect_accident is 9.802163026597752, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.03, -0.36, -9.71, 0.17, 0.09, -0.03, Velocity is: 2.4039288773946614, acc_detect_accident is 9.771110479367227, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.06, 0.13, -9.71, -0.15, 0.29, -0.05, Velocity is: 2.283732433524928, acc_detect_accident is 9.768551581478189, Status is Normal 
2024-12-15 20:57:55: Acceleration=-1.29, 0.22, -9.84, -0.2, 0.58, -0.11, Velocity is: 2.1172547090698064, acc_detect_accident is 9.926635885333964, Status is Normal 
2024-12-15 20:57:55: Acceleration=-0.91, 0.6, -9.32, 0.07, 1.12, -0.2, Velocity is: 1.8721097763384484, acc_detect_accident is 9.3835227926403, Status is Normal 
2024-12-15 20:57:55: Acceleration=-0.28, -1.2, -9.26, 1.19, 0.35, 1.72, Velocity is: 1.6581573021373976, acc_detect_accident is 9.341627267237758, Status is Normal 
2024-12-15 20:57:56: Acceleration=-1.16, 0.83, -8.05, -0.78, 0.52, -2.41, Velocity is: 1.3638372606830245, acc_detect_accident is 8.175389898958949, Status is Normal 
2024-12-15 20:57:56: Acceleration=-1.35, -0.44, -9.39, -0.52, 0.48, 0.53, Velocity is: 1.1098361466660356, acc_detect_accident is 9.49674681140863, Status is Normal 
2024-12-15 20:57:56: Acceleration=-0.77, 0.32, -10.26, -0.93, 1.05, 0.6, Velocity is: 0.8538729036111432, acc_detect_accident is 10.293828248032897, Status is Normal 
2024-12-15 20:57:56: Acceleration=1.49, 0.04, -10.14, 2.07, 0.28, -0.36, Velocity is: 0.6757588583018106, acc_detect_accident is 10.248965801484557, Status is Normal 
2024-12-15 20:57:56: Acceleration=0.73, -0.12, -11.0, 0.02, -0.78, 1.1, Velocity is: 0.44438426137862685, acc_detect_accident is 11.024849205317958, Status is Normal 
2024-12-15 20:57:56: Acceleration=-0.64, -0.45, -8.83, 0.27, -0.23, 0.92, Velocity is: 0.615602490440738, acc_detect_accident is 8.86459248922363, Status is Normal 
2024-12-15 20:57:56: Acceleration=-0.33, -2.44, -8.59, 0.66, -2.2, 1.16, Velocity is: 0.8211104469352416, acc_detect_accident is 8.935916293251633, Status is Normal 
2024-12-15 20:57:56: Acceleration=-1.34, -2.08, -9.11, -0.35, -1.81, 0.64, Velocity is: 1.0191951962902923, acc_detect_accident is 9.4400264830137, Status is Normal 
2024-12-15 20:57:56: Acceleration=-0.74, -1.16, -9.98, 0.26, -0.87, -0.23, Velocity is: 1.283334572092522, acc_detect_accident is 10.07440320813099, Status is Normal 
2024-12-15 20:57:56: Acceleration=-2.37, -1.82, -13.16, -1.27, -1.51, -3.42, Velocity is: 1.3803887074849472, acc_detect_accident is 13.494995368654262, Status is Normal 
2024-12-15 20:57:57: Acceleration=-1.22, -1.02, -9.34, -0.11, -0.71, 0.39, Velocity is: 1.59643462758679, acc_detect_accident is 9.474407633197972, Status is Normal 
2024-12-15 20:57:57: Acceleration=-1.09, 0.0, -9.75, -0.5, 0.27, -0.08, Velocity is: 1.70136569849457, acc_detect_accident is 9.810739013958123, Status is Normal 
2024-12-15 20:57:57: Acceleration=-0.24, -1.4, -9.79, 0.19, -1.04, -0.03, Velocity is: 1.791974177864349, acc_detect_accident is 9.892507265602587, Status is Normal 
2024-12-15 20:57:57: Acceleration=-0.81, -0.31, -10.02, 0.84, -0.26, 0.01, Velocity is: 1.876684027126688, acc_detect_accident is 10.057464889324745, Status is Normal 
2024-12-15 20:57:57: Acceleration=-0.86, 0.27, -9.77, 0.26, 0.48, -0.06, Velocity is: 1.8696448371381515, acc_detect_accident is 9.811493260457349, Status is Normal 
2024-12-15 20:57:57: Acceleration=-1.15, -0.11, -9.65, 0.19, -0.05, 0.09, Velocity is: 1.8174483477684265, acc_detect_accident is 9.718904259225933, Status is Normal 
2024-12-15 20:57:57: Acceleration=-1.13, -1.19, -9.45, -0.07, -0.89, 0.29, Velocity is: 1.847719551748413, acc_detect_accident is 9.591428465041064, Status is Normal 
2024-12-15 20:57:57: Acceleration=-0.54, -0.15, -9.86, 0.5, 0.13, -0.12, Velocity is: 1.7959980048174256, acc_detect_accident is 9.875915147468612, Status is Normal 
2024-12-15 20:57:57: Acceleration=-0.45, -0.14, -9.94, 0.99, 0.09, -0.07, Velocity is: 1.706198104576554, acc_detect_accident is 9.951165760854353, Status is Normal 
2024-12-15 20:57:57: Acceleration=-1.13, 0.48, -9.81, -0.66, -0.55, -0.66, Velocity is: 1.7084238373749174, acc_detect_accident is 9.886526184661628, Status is Normal 
2024-12-15 20:57:58: Acceleration=-1.35, 0.64, -10.24, -3.15, 0.3, -0.06, Velocity is: 1.6866853967039863, acc_detect_accident is 10.34841533762537, Status is Normal 
2024-12-15 20:57:58: Acceleration=-0.17, 0.25, -9.61, -1.62, -0.45, -0.36, Velocity is: 1.6023511268687871, acc_detect_accident is 9.614754287031987, Status is Normal 
2024-12-15 20:57:58: Acceleration=-0.89, -1.68, -8.44, 1.17, -1.99, -1.08, Velocity is: 1.7011088177177305, acc_detect_accident is 8.651479642234616, Status is Normal 
2024-12-15 20:57:58: Acceleration=-0.58, -1.18, -9.99, 0.52, -0.57, -0.01, Velocity is: 1.8402934183548234, acc_detect_accident is 10.076155020641554, Status is Normal 
